0.000000	0.000000
0.050000	0.000003
0.100000	0.000006
0.150000	0.000009
0.200000	0.000012
0.250000	0.000014
0.300000	0.000016
0.350000	0.000018
0.400000	0.000019
0.450000	0.000019
0.500000	0.000019
0.550000	0.000018
0.600000	0.000016
0.650000	0.000014
0.700000	0.000012
0.750000	0.000009
0.800000	0.000006
0.850000	0.000003
0.900000	0.000000
