0.000000	0.000000
0.050000	0.004818
0.100000	0.009489
0.150000	0.013873
0.200000	0.017834
0.250000	0.021254
0.300000	0.024028
0.350000	0.026072
0.400000	0.027324
0.450000	0.027745
0.500000	0.027324
0.550000	0.026072
0.600000	0.024028
0.650000	0.021254
0.700000	0.017834
0.750000	0.013873
0.800000	0.009489
0.850000	0.004818
0.900000	0.000000
