0.250000	0.749600	0.000000	0.033385	0.001482	0.000066	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.262500	0.773975	0.000000	0.034649	0.001538	0.000068	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.275000	0.797100	0.000000	0.035857	0.001592	0.000071	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.287500	0.818975	0.000000	0.037007	0.001643	0.000073	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.300000	0.839600	0.000000	0.038097	0.001691	0.000075	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.312500	0.858975	0.000000	0.039125	0.001737	0.000077	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.325000	0.877100	0.000000	0.040089	0.001780	0.000079	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.337500	0.893975	0.000000	0.040989	0.001820	0.000081	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.350000	0.909600	0.000000	0.041822	0.001857	0.000082	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.362500	0.923975	0.000000	0.042587	0.001891	0.000084	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.375000	0.937100	0.000000	0.043283	0.001922	0.000085	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.387500	0.948975	0.000000	0.043909	0.001950	0.000087	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.400000	0.959600	0.000000	0.044463	0.001974	0.000088	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.412500	0.968975	0.000000	0.044946	0.001996	0.000089	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.425000	0.977100	0.000000	0.045355	0.002014	0.000089	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.437500	0.983975	0.000000	0.045692	0.002029	0.000090	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.450000	0.989600	0.000000	0.045953	0.002040	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.462500	0.993975	0.000000	0.046141	0.002049	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.475000	0.997100	0.000000	0.046253	0.002054	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.487500	0.998975	0.000000	0.046291	0.002055	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.999600	0.000000	0.046254	0.002054	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.512500	0.998975	0.000000	0.046141	0.002049	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.525000	0.997100	0.000000	0.045954	0.002040	0.000091	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.537500	0.993975	0.000000	0.045692	0.002029	0.000090	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.550000	0.989600	0.000000	0.045356	0.002014	0.000089	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.562500	0.983975	0.000000	0.044946	0.001996	0.000089	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.575000	0.977100	0.000000	0.044463	0.001974	0.000088	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.587500	0.968975	0.000000	0.043909	0.001950	0.000087	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.600000	0.959600	0.000000	0.043283	0.001922	0.000085	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.612500	0.948975	0.000000	0.042587	0.001891	0.000084	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.625000	0.937100	0.000000	0.041822	0.001857	0.000082	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.637500	0.923975	0.000000	0.040989	0.001820	0.000081	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.650000	0.909600	0.000000	0.040089	0.001780	0.000079	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000
0.662500	0.893975	0.000000	0.039125	0.001737	0.000077	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.675000	0.877100	0.000000	0.038097	0.001691	0.000075	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.687500	0.858975	0.000000	0.037007	0.001643	0.000073	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.700000	0.839600	0.000000	0.035857	0.001592	0.000071	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.712500	0.818975	0.000000	0.034649	0.001538	0.000068	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.725000	0.797100	0.000000	0.033385	0.001482	0.000066	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.737500	0.773975	0.000000	0.032067	0.001424	0.000063	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.750000	0.749600	0.000000	0.030697	0.001363	0.000061	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.762500	0.723975	0.000000	0.029277	0.001300	0.000058	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000
0.775000	0.697100	0.000000	0.027809	0.001235	0.000055	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.787500	0.668975	0.000000	0.026296	0.001168	0.000052	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.800000	0.639600	0.000000	0.024741	0.001098	0.000049	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.812500	0.608975	0.000000	0.023146	0.001028	0.000046	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.825000	0.577100	0.000000	0.021513	0.000955	0.000042	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.837500	0.543975	0.000000	0.019845	0.000881	0.000039	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.850000	0.509600	0.000000	0.018145	0.000806	0.000036	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000
0.862500	0.473975	0.000000	0.016415	0.000729	0.000032	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.875000	0.437100	0.000000	0.014659	0.000651	0.000029	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.887500	0.398975	0.000000	0.012879	0.000572	0.000025	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.900000	0.359600	0.000000	0.011078	0.000492	0.000022	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.912500	0.318975	0.000000	0.009259	0.000411	0.000018	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.925000	0.277100	0.000000	0.007426	0.000330	0.000015	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
0.937500	0.233975	0.000000	0.005580	0.000248	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.950000	0.189600	0.000000	0.003725	0.000165	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.962500	0.112775	0.000000	0.001864	0.000083	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.975000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
