0.000000	0.000000
0.050000	0.004590
0.100000	0.009040
0.150000	0.013216
0.200000	0.016990
0.250000	0.020248
0.300000	0.022891
0.350000	0.024838
0.400000	0.026031
0.450000	0.026432
0.500000	0.026031
0.550000	0.024838
0.600000	0.022891
0.650000	0.020248
0.700000	0.016990
0.750000	0.013216
0.800000	0.009040
0.850000	0.004590
0.900000	0.000000
