0.000000	0.000000
0.050000	0.000126
0.100000	0.000247
0.150000	0.000362
0.200000	0.000465
0.250000	0.000554
0.300000	0.000627
0.350000	0.000680
0.400000	0.000713
0.450000	0.000724
0.500000	0.000713
0.550000	0.000680
0.600000	0.000627
0.650000	0.000554
0.700000	0.000465
0.750000	0.000362
0.800000	0.000247
0.850000	0.000126
0.900000	0.000000
