0.000000	0.000000
0.050000	0.189600
0.100000	0.359600
0.150000	0.509600
0.200000	0.639600
0.250000	0.749600
0.300000	0.839600
0.350000	0.909600
0.400000	0.959600
0.450000	0.989600
0.500000	0.999600
0.550000	0.989600
0.600000	0.959600
0.650000	0.909600
0.700000	0.839600
0.750000	0.749600
0.800000	0.639600
0.850000	0.502400
0.900000	0.000000
