0.000000	0.000000
0.050000	0.977404
0.100000	0.989953
0.150000	0.977658
0.200000	0.960701
0.250000	0.939331
0.300000	0.913856
0.350000	0.884639
0.400000	0.852086
0.450000	0.816638
0.500000	0.778762
0.550000	0.738939
0.600000	0.697657
0.650000	0.655396
0.700000	0.612625
0.750000	0.569790
0.800000	0.527307
0.850000	0.476661
0.900000	0.000000
